w_id,file_name,line_no,word_no,word,pos_contributor_1,pos_contributor_2,pos_contributor_3,fpos,fner
9976,File-02,30,21,।,PU,CC,PU,PU,O
9977,File-02,31,1,ভোটদানে,NN,Unk,Unk,NN,O
9978,File-02,31,2,বিরত,JJ,VAUX,VAUX,JJ,O
9979,File-02,31,3,ছিল,VM,Unk,VM,VM,O
9980,File-02,31,4,বাংলাদেশ,NNP,Unk,Unk,NNP,LOC
9981,File-02,31,5,",",PU,Unk,PU,PU,O
9982,File-02,31,6,রাশিয়া,NNP,Unk,NNP,NNP,LOC
9983,File-02,31,7,",",PU,Unk,Unk,PU,O
9984,File-02,31,8,চীন,NNP,Unk,NNP,NNP,LOC
9985,File-02,31,9,",",PU,NN,PU,PU,O
9986,File-02,31,10,ভারত,NNP,VM,NNP,NNP,LOC
9987,File-02,31,11,",",PU,Unk,PU,PU,O
9988,File-02,31,12,নেপাল,NNP,PSP,PSP,NNP,LOC
9989,File-02,31,13,",",PU,Unk,Unk,PU,O
9990,File-02,31,14,ভুটান,NNP,Unk,Unk,NNP,LOC
9991,File-02,31,15,",",PU,Unk,PU,PU,O
9992,File-02,31,16,লাওস,NNP,NNP,NNP,NNP,LOC
9993,File-02,31,17,",",PU,Unk,PU,PU,O
9994,File-02,31,18,থাইল্যান্ডসহ,NN,Unk,NN,NN,O
9995,File-02,31,19,36,CD,Unk,Unk,CD,O
9996,File-02,31,20,দেশ,NN,Unk,Unk,NN,O
9997,File-02,31,21,।,PU,JJ,JJ,PU,O
9998,File-02,32,1,আইনগতভাবে,NN,Unk,NN,NN,O
9999,File-02,32,2,জাতিসংঘের,NNP,SYM,NNP,NNP,ORG
10000,File-02,32,3,সাধারণ,JJ,XC,XC,JJ,O
10001,File-02,32,4,পরিষদে,NN,Unk,NN,NN,O
10002,File-02,32,5,পাস,NN,SYM,NN,NN,O
10003,File-02,32,6,হওয়া,VM,Unk,VM,VM,O
10004,File-02,32,7,প্রস্তাব,NN,Unk,Unk,NN,O
10005,File-02,32,8,মানা,VM,Unk,VM,VM,O
10006,File-02,32,9,বাধ্যতামূলক,JJ,Unk,Unk,JJ,O
10007,File-02,32,10,না,NEG,DEM,DEM,NEG,O
10008,File-02,32,11,হলেও,CC,Unk,CC,CC,O
10009,File-02,32,12,রাজনৈতিকভাবে,RB,Unk,Unk,RB,O
10010,File-02,32,13,এটি,PRP,SYM,SYM,PRP,O
10011,File-02,32,14,গুরুত্বপূর্ণ,JJ,Unk,Unk,JJ,O
10012,File-02,32,15,।,PU,Unk,PU,PU,O
10013,File-02,33,1,জাতিসংঘে,NNP,Unk,NNP,NNP,ORG
10014,File-02,33,2,বাংলাদেশের,NNP,Unk,Unk,NNP,LOC
10015,File-02,33,3,স্থায়ী,JJ,Unk,JJ,JJ,O
10016,File-02,33,4,প্রতিনিধি,NN,Unk,NN,NN,O
10017,File-02,33,5,তার,PRP,VAUX,PRP,PRP,O
10018,File-02,33,6,বক্তব্যে,NN,Unk,NN,NN,O
10019,File-02,33,7,ব্যাখ্যা,NN,Unk,NN,NN,O
10020,File-02,33,8,করেছেন,VM,SYM,VM,VM,O
10021,File-02,33,9,কেন,CC,Unk,CC,CC,O
10022,File-02,33,10,বাংলাদেশে,NNP,Unk,NNP,NNP,LOC
10023,File-02,33,11,এ,PRP,QC,QC,PRP,O
10024,File-02,33,12,প্রস্তাবে,NN,Unk,Unk,NN,O
10025,File-02,33,13,কোনো,JJ,Unk,JJ,JJ,O
10026,File-02,33,14,ভোট,NN,Unk,NN,NN,O
10027,File-02,33,15,দেয়নি,VM,XC,XC,VM,O
10028,File-02,33,16,।,PU,Unk,PU,PU,O
10029,File-02,34,1,বাংলাদেশের,NNP,Unk,NNP,NNP,LOC
10030,File-02,34,2,স্থায়ী,JJ,CC,JJ,JJ,O
10031,File-02,34,3,মিশনের,NN,Unk,Unk,NN,O
10032,File-02,34,4,একটি,CD,Unk,CD,CD,O
10033,File-02,34,5,সংবাদ,NN,Unk,NN,NN,O
10034,File-02,34,6,বিজ্ঞপ্তিতে,NN,Unk,Unk,NN,O
10035,File-02,34,7,শনিবার,NN,Unk,Unk,NN,O
10036,File-02,34,8,বলা,VM,Unk,VM,VM,O
10037,File-02,34,9,হয়েছে,VM,PSP,PSP,VM,O
10038,File-02,34,10,",",PU,Unk,Unk,PU,O
10039,File-02,34,11,ওই,PRP,Unk,PRP,PRP,O
10040,File-02,34,12,প্রস্তাবে,NN,XC,XC,NN,O
10041,File-02,34,13,রোহিঙ্গা,NNP,Unk,Unk,NNP,O
10042,File-02,34,14,প্রত্যাবাসনের,NN,Unk,Unk,NN,O
10043,File-02,34,15,বিষয়ে,NN,Unk,Unk,NN,O
10044,File-02,34,16,কোনো,JJ,SYM,JJ,JJ,O
10045,File-02,34,17,উল্লেখ,NN,Unk,NN,NN,O
10046,File-02,34,18,না,NEG,SYM,SYM,NEG,O
10047,File-02,34,19,থাকায়,VM,Unk,Unk,VM,O
10048,File-02,34,20,বাংলাদেশে,NNP,Unk,NNP,NNP,LOC
10049,File-02,34,21,অসন্তোষ,NN,QC,QC,NN,O
10050,File-02,34,22,প্রকাশ,NN,Unk,Unk,NN,O
10051,File-02,34,23,করেছে,VM,PRP,VM,VM,O
10052,File-02,34,24,।,PU,Unk,Unk,PU,O
10053,File-02,35,1,জাতিসংঘের,NN,SYM,SYM,NN,O
10054,File-02,35,2,সাধারণ,NN,Unk,Unk,NN,O
10055,File-02,35,3,পরিষদ,NN,Unk,Unk,NN,O
10056,File-02,35,4,যে,PRP,Unk,PRP,PRP,O
10057,File-02,35,5,প্রস্তাব,NN,SYM,NN,NN,O
10058,File-02,35,6,গ্রহণ,NN,Unk,NN,NN,O
10059,File-02,35,7,করেছে,VM,Unk,Unk,VM,O
10060,File-02,35,8,",",PRP,CC,CC,PRP,O
10061,File-02,35,9,তা,NNP,Unk,Unk,NNP,O
10062,File-02,35,10,বাংলাদেশের,NN,Unk,NN,NN,O
10063,File-02,35,11,প্রত্যাশা,NN,Unk,Unk,NN,O
10064,File-02,35,12,পূরণ,VM,Unk,Unk,VM,O
10065,File-02,35,13,করতে,VM,Unk,Unk,VM,O
10066,File-02,35,14,পারেনি,PU,DEM,PU,PU,O
10067,File-02,35,15,।,NN,Unk,Unk,NN,O
10068,File-02,36,1,জাতিসংঘের,NNP,Unk,NNP,NNP,ORG
10069,File-02,36,2,ওই,NN,Unk,NN,NN,O
10070,File-02,36,3,প্রস্তাবে,JJ,Unk,JJ,JJ,O
10071,File-02,36,4,দ্রুত,NN,SYM,NN,NN,O
10072,File-02,36,5,রোহিঙ্গাদের,NN,Unk,Unk,NN,O
10073,File-02,36,6,স্বেচ্ছায়,NN,XC,NN,NN,O
10074,File-02,36,7,নিরাপদে,CC,Unk,Unk,CC,O
10075,File-02,36,8,এবং,NN,Unk,NN,NN,O
10076,File-02,36,9,স্থায়ীভাবে,NNP,Unk,Unk,NNP,O
10077,File-02,36,10,মিয়ানমারে,NN,SYM,NN,NN,O
10078,File-02,36,11,ফেরত,VM,Unk,VM,VM,O
10079,File-02,36,12,যাওয়ার,NN,Unk,NN,NN,O
10080,File-02,36,13,ব্যাপারে,JJ,Unk,JJ,JJ,O
10081,File-02,36,14,অনুকূল,NN,PRP,NN,NN,O
10082,File-02,36,15,পরিবেশ,VM,Unk,VM,VM,O
10083,File-02,36,16,তৈরির,NEG,JJ,NEG,NEG,O
10084,File-02,36,17,কোনো,NN,Unk,NN,NN,O
10085,File-02,36,18,প্রয়োজনীয়তার,NN,Unk,Unk,NN,O
10086,File-02,36,19,কথা,NN,SYM,SYM,NN,O
10087,File-02,36,20,উল্লেখ,VM,Unk,Unk,VM,O
10088,File-02,36,21,করা,VM,Unk,Unk,VM,O
10089,File-02,36,22,হয়নি,PU,XC,XC,PU,O
10090,File-02,36,23,।,NN,Unk,Unk,NN,O
10091,File-02,37,1,সেখানে,NN,Unk,NN,NN,O
10092,File-02,37,2,রোহিঙ্গা,NN,Unk,NN,NN,O
10093,File-02,37,3,সংকটের,NN,Unk,Unk,NN,O
10094,File-02,37,4,মূল,NN,Unk,NN,NN,O
10095,File-02,37,5,কারণ,JJ,Unk,JJ,JJ,O
10096,File-02,37,6,অন্তর্ভুক্ত,VM,Unk,VM,VM,O
10097,File-02,37,7,করা,VM,Unk,Unk,VM,O
10098,File-02,37,8,হয়নি,NEG,Unk,Unk,NEG,O
10099,File-02,37,9,",",PU,Unk,PU,PU,O
10100,File-02,37,10,তেমনি,NEG,Unk,Unk,NEG,O
10101,File-02,37,11,রোহিঙ্গা,NN,SYM,SYM,NN,O
10102,File-02,37,12,মুসলমানদের,NN,Unk,Unk,NN,O
10103,File-02,37,13,প্রত্যাবাসনের,NN,Unk,NN,NN,O
10104,File-02,37,14,বিষয়ে,NN,Unk,Unk,NN,O
10105,File-02,37,15,কোনো,NEG,VM,NEG,NEG,O
10106,File-02,37,16,সুপারিশ,NN,Unk,NN,NN,O
10107,File-02,37,17,বা,CC,NST,CC,CC,O
10108,File-02,37,18,পদক্ষেপ,NN,DEM,NN,NN,O
10109,File-02,37,19,নেই,VM,QO,QO,VM,O
10110,File-02,37,20,।,PU,Unk,PU,PU,O
10111,File-02,38,1,প্রতিবেশী,NN,Unk,NN,NN,O
10112,File-02,38,2,দেশ,NN,Unk,Unk,NN,O
10113,File-02,38,3,এবং,CC,Unk,CC,CC,O
10114,File-02,38,4,মিয়ানমারের,NNP,Unk,NNP,NNP,LOC
10115,File-02,38,5,কারণে,NN,CC,CC,NN,O
10116,File-02,38,6,সবচেয়ে,JJ,Unk,JJ,JJ,O
10117,File-02,38,7,বেশি,JJ,VAUX,VAUX,JJ,O
10118,File-02,38,8,সমস্যার,NN,WQ,WQ,NN,O
10119,File-02,38,9,মুখোমুখি,NN,NEG,NEG,NN,O
10120,File-02,38,10,হওয়া,VM,PRP,PRP,VM,O
10121,File-02,38,11,সত্ত্বেও,RB,Unk,Unk,RB,O
10122,File-02,38,12,এসব,DT,RB,RB,DT,O
10123,File-02,38,13,মৌলিক,JJ,QF,JJ,JJ,O
10124,File-02,38,14,গুরুত্বের,NN,Unk,Unk,NN,O
10125,File-02,38,15,বিষয়গুলো,NN,Unk,NN,NN,O
10126,File-02,38,16,এ,PRP,SYM,PRP,PRP,O
10127,File-02,38,17,প্রস্তাবে,NN,Unk,Unk,NN,O
10128,File-02,38,18,না,NEG,Unk,Unk,NEG,O
10129,File-02,38,19,আসায়,VM,Unk,Unk,VM,O
10130,File-02,38,20,বাংলাদেশ,NNP,Unk,NNP,NNP,LOC
10131,File-02,38,21,ওই,PRP,Unk,Unk,PRP,O
10132,File-02,38,22,প্রস্তাবে,NN,Unk,NN,NN,O
10133,File-02,38,23,ভোট,NN,SYM,SYM,NN,O
10134,File-02,38,24,দানে,NN,Unk,NN,NN,O
10135,File-02,38,25,বিরত,JJ,NN,NN,JJ,O
10136,File-02,38,26,থেকেছে,VM,Unk,Unk,VM,O
10137,File-02,38,27,।,PU,Unk,Unk,PU,O
10138,File-02,39,1,বাংলাদেশ,NNP,SYM,NNP,NNP,LOC
10139,File-02,39,2,বলেছে,VM,PRP,PRP,VM,O
10140,File-02,39,3,",",PU,NN,NN,PU,O
10141,File-02,39,4,গণতান্ত্রিক,JJ,Unk,Unk,JJ,O
10142,File-02,39,5,দেশ,NN,VM,NN,NN,O
10143,File-02,39,6,হিসাবে,NN,SYM,NN,NN,O
10144,File-02,39,7,মিয়ানমারে,NNP,Unk,Unk,NNP,LOC
10145,File-02,39,8,সংবিধান,NN,Unk,Unk,NN,O
10146,File-02,39,9,পুনর্বহালের,NN,JJ,JJ,NN,O
10147,File-02,39,10,প্রতি,PSP,VM,PSP,PSP,O
10148,File-02,39,11,বাংলাদেশের,NNP,CC,NNP,NNP,LOC
10149,File-02,39,12,সমর্থন,NN,Unk,Unk,NN,O
10150,File-02,39,13,রয়েছে,VM,Unk,Unk,VM,O
10151,File-02,39,14,।,PU,Unk,Unk,PU,O
10152,File-02,40,1,কিন্তু,CC,VM,VM,CC,O
10153,File-02,40,2,মিয়ানমার,NNP,VM,VM,NNP,LOC
10154,File-02,40,3,বিষয়ে,PSP,NN,NN,PSP,O
10155,File-02,40,4,যে,PRP,NN,PRP,PRP,O
10156,File-02,40,5,কোনো,DT,Unk,DT,DT,O
10157,File-02,40,6,প্রস্তাব,NN,NN,NN,NN,O
10158,File-02,40,7,অসম্পূর্ণ,JJ,VM,JJ,JJ,O
10159,File-02,40,8,থেকে,PSP,Unk,Unk,PSP,O
10160,File-02,40,9,যাবে,VM,Unk,VM,VM,O
10161,File-02,40,10,",",PU,NNP,PU,PU,O
10162,File-02,40,11,যদি,CC,Unk,CC,CC,O
10163,File-02,40,12,সেটায়,PRP,Unk,Unk,PRP,O
10164,File-02,40,13,রোহিঙ্গা,NNP,Unk,Unk,NNP,O
10165,File-02,40,14,সংকটের,NN,Unk,Unk,NN,O
10166,File-02,40,15,মূল,NN,Unk,Unk,NN,O
10167,File-02,40,16,কারণ,NN,VM,VM,NN,O
10168,File-02,40,17,উল্লেখ,NN,Unk,NN,NN,O
10169,File-02,40,18,করা,VM,CC,VM,VM,O
10170,File-02,40,19,না,PSP,Unk,Unk,PSP,O
10171,File-02,40,20,হয়,VM,NNP,VM,VM,O
10172,File-02,40,21,।,PU,Unk,Unk,PU,O
10173,File-02,41,1,2017,CD,Unk,CD,CD,O
10174,File-02,41,2,সালের,JJ,VM,JJ,JJ,O
10175,File-02,41,3,সংখ্যালঘু,NN,VAUX,VAUX,NN,O
10176,File-02,41,4,নিধনযজ্ঞের,NN,Unk,NN,NN,O
10177,File-02,41,5,পরও,CC,Unk,CC,CC,O
10178,File-02,41,6,আন্তর্জাতিক,JJ,CC,JJ,JJ,O
10179,File-02,41,7,সম্প্রদায়,NN,Unk,NN,NN,O
10180,File-02,41,8,এই,DT,Unk,DT,DT,O
10181,File-02,41,9,বিষয়টি,NN,Unk,NN,NN,O
10182,File-02,41,10,উল্লেখ,NN,Unk,NN,NN,O
10183,File-02,41,11,করতে,VM,CC,CC,VM,O
10184,File-02,41,12,ব্যর্থ,JJ,Unk,Unk,JJ,O
10185,File-02,41,13,হওয়ায়,VM,SYM,SYM,VM,O
10186,File-02,41,14,মিয়ানমারকে,NNP,Unk,Unk,NNP,LOC
10187,File-02,41,15,যেমন,RB,NN,NN,RB,O
10188,File-02,41,16,একপ্রকার,JJ,QC,QC,JJ,O
10189,File-02,41,17,দায়মুক্তি,NN,Unk,Unk,NN,O
10190,File-02,41,18,দিচ্ছে,VM,Unk,Unk,VM,O
10191,File-02,41,19,",",PU,JJ,PU,PU,O
10192,File-02,41,20,তেমনি,RB,Unk,RB,RB,O
10193,File-02,41,21,দেশটির,NN,Unk,NN,NN,O
10194,File-02,41,22,অন্য,JJ,Unk,JJ,JJ,O
10195,File-02,41,23,সংখ্যালঘুরাও,NN,VM,NN,NN,O
10196,File-02,41,24,নিপীড়নের,NN,Unk,Unk,NN,O
10197,File-02,41,25,শিকার,NN,Unk,Unk,NN,O
10198,File-02,41,26,হচ্ছে,VM,NN,NN,VM,O
10199,File-02,41,27,।,PU,Unk,Unk,PU,O
10200,File-02,42,1,বাংলাদেশ,NNP,SYM,SYM,NNP,LOC
10201,File-02,42,2,বলেছে,VM,Unk,Unk,VM,O
10202,File-02,42,3,",",PU,CC,PU,PU,O
10203,File-02,42,4,যদিও,CC,Unk,CC,CC,O
10204,File-02,42,5,অনেক,JJ,Unk,JJ,JJ,O
10205,File-02,42,6,দেশ,NN,SYM,SYM,NN,O
10206,File-02,42,7,রোহিঙ্গাদের,NN,Unk,Unk,NN,O
10207,File-02,42,8,জন্য,PSP,SYM,SYM,PSP,O
10208,File-02,42,9,মানবিক,JJ,Unk,Unk,JJ,O
10209,File-02,42,10,সহায়তা,NN,Unk,Unk,NN,O
10210,File-02,42,11,দিচ্ছে,VM,Unk,VM,VM,O
10211,File-02,42,12,",",PU,NN,PU,PU,O
10212,File-02,42,13,কিন্তু,CC,Unk,Unk,CC,O
10213,File-02,42,14,রোহিঙ্গা,NN,Unk,Unk,NN,O
10214,File-02,42,15,সংকটে,NN,Unk,NN,NN,O
10215,File-02,42,16,মানবিক,JJ,XC,XC,JJ,O
10216,File-02,42,17,সহায়তা,NN,Unk,Unk,NN,O
10217,File-02,42,18,কোনো,JJ,SYM,JJ,JJ,O
10218,File-02,42,19,সমাধান,NN,SYM,NN,NN,O
10219,File-02,42,20,নয়,VM,PRP,VM,VM,O
10220,File-02,42,21,।,PU,Unk,PU,PU,O
10221,File-02,43,1,কিন্তু,CC,Unk,CC,CC,O
10222,File-02,43,2,দুঃখজনক,JJ,VM,JJ,JJ,O
10223,File-02,43,3,হলো,VM,VAUX,VM,VM,O
10224,File-02,43,4,",",PU,SYM,SYM,PU,O
10225,File-02,43,5,মিয়ানমারে,NNP,PRP,NNP,NNP,LOC
10226,File-02,43,6,রোহিঙ্গাদের,NN,WQ,NN,NN,O
10227,File-02,43,7,নিরাপদে,RB,VM,RB,RB,O
10228,File-02,43,8,ফেরত,NN,VM,NN,NN,O
10229,File-02,43,9,পাঠাতে,VM,NEG,VM,VM,O
10230,File-02,43,10,যেসব,DT,CC,DT,DT,O
10231,File-02,43,11,শর্ত,NN,Unk,NN,NN,O
10232,File-02,43,12,পূরণ,NN,NNP,NNP,NN,O
10233,File-02,43,13,হওয়া,VM,Unk,VM,VM,O
10234,File-02,43,14,দরকার,NN,VM,VM,NN,O
10235,File-02,43,15,",",PU,VM,VM,PU,O
10236,File-02,43,16,তার,DT,NEG,DT,DT,O
10237,File-02,43,17,কোনো,JJ,Unk,Unk,JJ,O
10238,File-02,43,18,অগ্রগতি,NN,JJ,JJ,NN,O
10239,File-02,43,19,নেই,VM,NN,NN,VM,O
10240,File-02,43,20,।,PU,Unk,PU,PU,O
10241,File-02,44,1,আসিয়ান,JJ,XC,JJ,JJ,O
10242,File-02,44,2,সদস্য,NN,Unk,Unk,NN,O
10243,File-02,44,3,দেশগুলোর,NN,Unk,NN,NN,O
10244,File-02,44,4,সঙ্গে,PSP,Unk,PSP,PSP,O
10245,File-02,44,5,আলোচনা,NN,QC,QC,NN,O
10246,File-02,44,6,করে,VM,Unk,VM,VM,O
10247,File-02,44,7,যুক্তরাষ্ট্র,NNP,Unk,NNP,NNP,LOC
10248,File-02,44,8,",",PU,SYM,SYM,PU,O
10249,File-02,44,9,যুক্তরাজ্য,NNP,JJ,NNP,NNP,LOC
10250,File-02,44,10,",",PU,Unk,PU,PU,O
10251,File-02,44,11,ইউরোপীয়,JJ,Unk,Unk,JJ,O
10252,File-02,44,12,ইউনিয়ন,NN,CC,CC,NN,O
10253,File-02,44,13,ও,CC,Unk,CC,CC,O
10254,File-02,44,14,কানাডাসহ,JJ,Unk,Unk,JJ,O
10255,File-02,44,15,জাতিসংঘ,NN,VAUX,VAUX,NN,O
10256,File-02,44,16,সদস্য,NN,SYM,NN,NN,O
10257,File-02,44,17,দেশগুলোর,NN,Unk,Unk,NN,O
10258,File-02,44,18,একটি,DT,Unk,Unk,DT,O
10259,File-02,44,19,কোর,NN,Unk,Unk,NN,O
10260,File-02,44,20,গ্রুপ,NN,Unk,Unk,NN,O
10261,File-02,44,21,প্রস্তাবটি,NN,Unk,Unk,NN,O
10262,File-02,44,22,চূড়ান্ত,JJ,VM,VM,JJ,O
10263,File-02,44,23,করেছে,VM,VAUX,VM,VM,O
10264,File-02,44,24,",",PU,Unk,Unk,PU,O
10265,File-02,44,25,যেখানে,RB,CC,RB,RB,O
10266,File-02,44,26,মিয়ানমারের,NNP,Unk,Unk,NNP,LOC
10267,File-02,44,27,সামরিক,JJ,Unk,JJ,JJ,O
10268,File-02,44,28,নেতারাও,NN,Unk,Unk,NN,O
10269,File-02,44,29,অংশ,NN,Unk,Unk,NN,O
10270,File-02,44,30,নিয়েছিলেন,VM,CC,CC,VM,O
10271,File-02,44,31,।,PU,Unk,PU,PU,O
10272,File-02,45,1,থাইল্যান্ডের,NNP,Unk,NNP,NNP,LOC
10273,File-02,45,2,রাজধানী,NN,XC,XC,NN,O
10274,File-02,45,3,ব্যাংককের,NN,Unk,Unk,NN,O
10275,File-02,45,4,ওই,DT,Unk,DT,DT,O
10276,File-02,45,5,সম্মেলনে,NN,NN,NN,NN,O
10277,File-02,45,6,যে,PRP,Unk,PRP,PRP,O
10278,File-02,45,7,পাঁচ,CD,Unk,Unk,CD,O
10279,File-02,45,8,দফা,NN,Unk,Unk,NN,O
10280,File-02,45,9,কার্যকরের,JJ,Unk,Unk,JJ,O
10281,File-02,45,10,আহ্বান,NN,CC,CC,NN,O
10282,File-02,45,11,জানানো,VM,Unk,VM,VM,O
10283,File-02,45,12,হয়েছিল,VM,Unk,Unk,VM,O
10284,File-02,45,13,",",PU,XC,XC,PU,O
10285,File-02,45,14,সেটিই,PRP,NN,NN,PRP,O
10286,File-02,45,15,এসেছে,VM,NEG,NEG,VM,O
10287,File-02,45,16,জাতিসংঘের,NN,Unk,NN,NN,O
10288,File-02,45,17,এ,DT,Unk,DT,DT,O
10289,File-02,45,18,প্রস্তাবে,NN,Unk,NN,NN,O
10290,File-02,45,19,।,PU,Unk,Unk,PU,O
10291,File-02,46,1,জাতিসংঘের,NN,SYM,NN,NN,O
10292,File-02,46,2,নিরাপত্তা,NN,Unk,Unk,NN,O
10293,File-02,46,3,পরিষদের,NN,Unk,NN,NN,O
10294,File-02,46,4,আলোচনায়,NN,Unk,Unk,NN,O
10295,File-02,46,5,মিয়ানমারের,NNP,PRP,PRP,NNP,LOC
10296,File-02,46,6,অভ্যুত্থানে,NN,PSP,NN,NN,O
10297,File-02,46,7,রোহিঙ্গা,NNP,QC,NNP,NNP,LOC
10298,File-02,46,8,ও,CC,Unk,Unk,CC,O
10299,File-02,46,9,অন্য,JJ,NN,NN,JJ,O
10300,File-02,46,10,সংখ্যালঘুদের,NN,VM,VM,NN,O
10301,File-02,46,11,প্রত্যাবাসনের,NN,Unk,NN,NN,O
10302,File-02,46,12,ওপর,NN,DEM,NN,NN,O
10303,File-02,46,13,নেতিবাচক,JJ,Unk,Unk,JJ,O
10304,File-02,46,14,প্রভাব,NN,VM,VM,NN,O
10305,File-02,46,15,পড়ার,VM,VAUX,VM,VM,O
10306,File-02,46,16,বিষয়,NN,SYM,SYM,NN,O
10307,File-02,46,17,গুরুত্ব,NN,Unk,NN,NN,O
10308,File-02,46,18,পেয়েছে,VM,Unk,Unk,VM,O
10309,File-02,46,19,।,PU,Unk,Unk,PU,O
10310,File-02,47,1,কিন্তু,CC,Unk,CC,CC,O
10311,File-02,47,2,জাতিসংঘের,NN,NN,NN,NN,O
10312,File-02,47,3,সাধারণ,JJ,SYM,SYM,JJ,O
10313,File-02,47,4,পরিষদে,NN,Unk,Unk,NN,O
10314,File-02,47,5,এখন,RB,CC,CC,RB,O
10315,File-02,47,6,পর্যন্ত,RB,Unk,RB,RB,O
10316,File-02,47,7,সেটি,PRP,Unk,PRP,PRP,O
10317,File-02,47,8,আসেনি,VM,Unk,Unk,VM,O
10318,File-02,47,9,",",PU,Unk,PU,PU,O
10319,File-02,47,10,যা,PRP,Unk,PRP,PRP,O
10320,File-02,47,11,একটি,DT,Unk,Unk,DT,O
10321,File-02,47,12,ভুল,NN,NN,NN,NN,O
10322,File-02,47,13,বার্তা,NN,NN,NN,NN,O
10323,File-02,47,14,দিতে,VM,VM,VM,VM,O
10324,File-02,47,15,পারে,VM,VAUX,VAUX,VM,O
10325,File-02,47,16,বলে,VM,UT,UT,VM,O
10326,File-02,47,17,বাংলাদেশ,NNP,Unk,Unk,NNP,LOC
10327,File-02,47,18,উদ্বেগ,NN,Unk,Unk,NN,O
10328,File-02,47,19,প্রকাশ,NN,NN,NN,NN,O
10329,File-02,47,20,করেছে,VM,VM,VM,VM,O
10330,File-02,47,21,।,PU,Unk,Unk,PU,O
10331,File-02,48,1,স্বাধীনতার,NN,Unk,NN,NN,O
10332,File-02,48,2,আগে,RB,NST,RB,RB,O
10333,File-02,48,3,শেতাঙ্গদের,NN,Unk,Unk,NN,O
10334,File-02,48,4,বর্ণবাদের,NN,Unk,Unk,NN,O
10335,File-02,48,5,শিকার,NN,Unk,Unk,NN,O
10336,File-02,48,6,কৃষ্ণাঙ্গরা,NN,Unk,NN,NN,O
10337,File-02,48,7,স্বাধীনতার,NN,Unk,Unk,NN,O
10338,File-02,48,8,27,CD,Unk,Unk,CD,O
10339,File-02,48,9,বছর,NN,NN,NN,NN,O
10340,File-02,48,10,পর,PSP,NST,PSP,PSP,O
10341,File-02,48,11,এসে,VM,VM,VM,VM,O
10342,File-02,48,12,নিজেরাই,PRP,PRP,PRP,PRP,O
10343,File-02,48,13,বর্ণবাদী,JJ,Unk,JJ,JJ,O
10344,File-02,48,14,হয়ে,VM,VM,VM,VM,O
10345,File-02,48,15,উঠেছে,VM,VAUX,VM,VM,O
10346,File-02,48,16,এবং,CC,CC,CC,CC,O
10347,File-02,48,17,জড়িয়ে,VM,Unk,Unk,VM,O
10348,File-02,48,18,পড়েছে,VM,VAUX,VM,VM,O
10349,File-02,48,19,লুটপাটসহ,NN,Unk,Unk,NN,O
10350,File-02,48,20,অসংখ্য,NN,Unk,Unk,NN,O
10351,File-02,48,21,অপকর্মে,NN,Unk,Unk,NN,O
10352,File-02,48,22,।,PU,Unk,Unk,PU,O
9340,File-02,1,1,আন্তর্জাতিক,JJ,Unk,JJ,JJ,O
9341,File-02,2,1,কাশ্মীর,NN,Unk,NN,NN,O
9342,File-02,2,2,পরিস্থিতি,NN,NN,NN,NN,O
9343,File-02,2,3,নিয়ে,PSP,VM,VM,PSP,O
9344,File-02,2,4,আলোচনার,NN,Unk,NN,NN,O
9345,File-02,2,5,জন্য,PSP,PSP,PSP,PSP,O
9346,File-02,2,6,সর্বদলীয়,JJ,Unk,Unk,JJ,O
9347,File-02,2,7,বৈঠক,NN,Unk,Unk,NN,O
9348,File-02,2,8,ডেকেছেন,VM,Unk,VM,VM,O
9349,File-02,2,9,ভারতের,NNP,NNP,NNP,NNP,LOC
9350,File-02,2,10,প্রধানমন্ত্রী,NN,Unk,Unk,NN,O
9351,File-02,2,11,নরেন্দ্র,NNP,Unk,NNP,NNP,PER
9352,File-02,2,12,মোদি,NNP,Unk,Unk,NNP,PER
9353,File-02,2,13,।,PU,Unk,PU,PU,O
9354,File-02,3,1,আগামী,JJ,JJ,JJ,JJ,O
9355,File-02,3,2,বৃহস্পতিবার,NN,Unk,Unk,NN,O
9356,File-02,3,3,(,SYM,SYM,SYM,SYM,O
9357,File-02,3,4,24,CD,XC,XC,CD,O
9358,File-02,3,5,জুন,NNP,Unk,Unk,NNP,TIME
9359,File-02,3,6,),SYM,SYM,SYM,SYM,O
9360,File-02,3,7,দিল্লিতে,NNP,Unk,Unk,NNP,LOC
9361,File-02,3,8,প্রধানমন্ত্রীর,NN,Unk,Unk,NN,O
9362,File-02,3,9,বাসভবনে,NN,Unk,NN,NN,O
9363,File-02,3,10,ডাকা,VM,Unk,Unk,VM,O
9364,File-02,3,11,ওই,DM,DEM,DEM,DM,O
9365,File-02,3,12,বৈঠকে,NN,Unk,NN,NN,O
9366,File-02,3,13,জম্মু,NNP,Unk,Unk,NNP,LOC
9367,File-02,3,14,-,SYM,SYM,SYM,SYM,O
9368,File-02,3,15,কাশ্মীরের,NNP,Unk,NNP,NNP,LOC
9369,File-02,3,16,১৪টি,CD,Unk,Unk,CD,O
9370,File-02,3,17,রাজনৈতিক,JJ,Unk,JJ,JJ,O
9371,File-02,3,18,দলকে,NN,Unk,NN,NN,O
9372,File-02,3,19,আমন্ত্রণ,NN,Unk,NN,NN,O
9373,File-02,3,20,জানানো,VM,Unk,VM,VM,O
